,userId,movieId,rating
16375,105,4069,2.5
73166,474,272,3.5
4761,28,71135,3.5
95893,601,2959,5.0
68259,440,2707,4.0
9884,64,7361,4.5
90508,589,593,5.0
82413,523,367,4.5
45227,298,71745,0.5
20637,136,165,5.0
23212,159,89774,4.0
496,4,4074,3.0
44464,297,22,2.0
4008,24,134130,4.0
60520,391,1200,3.0
98561,607,1394,4.0
84118,535,2829,4.0
64791,414,77364,3.5
74191,474,4012,2.0
77518,483,2805,3.5
31250,217,2096,2.0
8630,59,367,4.0
33440,226,6541,3.0
57207,380,2640,4.0
25595,177,56176,2.0
54892,364,733,4.0
34262,232,7262,2.0
91157,590,34048,2.5
57811,380,64249,3.0
44512,297,1089,5.0
36519,249,1954,4.5
2670,19,2097,3.0
17140,109,348,3.0
60032,387,7063,4.5
46146,305,3930,2.5
67619,438,315,3.5
67445,436,551,4.0
61855,410,348,4.0
22923,156,2302,3.0
42464,288,2034,3.0
63333,414,3146,3.0
46835,307,551,3.0
72108,464,2959,5.0
79702,495,81562,4.0
45468,298,142536,1.5
78943,489,6539,2.0
86576,560,148238,2.5
33414,226,5585,3.0
59136,385,1282,4.0
78018,484,1569,4.5
84106,535,2599,5.0
35877,244,547,4.0
20714,136,551,3.0
48591,314,26,4.0
88667,572,3073,5.0
75160,474,48879,4.0
24399,169,1381,3.0
47703,307,66097,4.5
83804,534,42718,4.5
60096,387,8188,3.5
73643,474,1975,2.0
30846,216,3421,5.0
8524,58,50,5.0
67638,438,442,3.5
42322,288,1266,4.0
74034,474,3272,3.5
15522,102,172,3.0
36659,249,4531,3.0
13844,89,85780,5.0
22414,152,85774,4.5
1995,18,5944,2.5
27528,186,5472,3.0
60261,388,575,2.0
98312,606,26249,2.5
85350,555,440,4.0
54555,359,405,2.5
43554,292,1198,4.0
55797,368,3476,3.0
87212,562,3897,4.0
24435,169,2683,5.0
28834,199,4427,5.0
99249,608,4310,3.0
57199,380,2528,3.0
70461,448,151777,3.0
37743,256,1196,4.0
56174,372,271,2.0
89233,578,68269,4.5
43626,292,2720,3.0
9422,63,111759,4.0
2978,20,8,1.0
69109,448,2881,4.0
72908,469,3801,4.0
68126,438,8798,3.0
70114,448,100498,1.5
1115,9,5965,4.0
45783,304,457,5.0
3088,20,3301,3.5
46553,305,114662,5.0
69002,448,2289,5.0
4261,28,996,2.0
19333,125,33145,3.0
23555,160,2985,4.0
18799,121,272,1.0
23772,164,1196,4.0
70765,452,2628,4.0
78798,489,3175,3.5
86928,561,33493,3.5
64514,414,45440,4.0
89638,580,6807,3.0
96732,603,2729,4.0
51690,334,1258,3.5
21767,141,4011,4.5
14961,95,3298,3.0
25411,177,7078,4.0
14481,91,2985,4.5
7025,47,96588,1.5
55659,368,2193,2.0
799,6,548,3.0
66267,426,63082,2.5
427,4,2145,3.0
42679,288,2916,3.0
94724,599,71304,3.0
82665,525,920,3.5
90905,590,3071,3.5
17273,111,364,3.5
11882,73,52722,5.0
27114,183,3107,5.0
79720,495,97938,5.0
95885,601,1721,4.0
95679,600,4973,4.0
1391,14,39,3.0
33001,225,1753,4.0
91062,590,5572,3.0
76452,480,1876,2.5
77034,480,46723,4.0
7634,51,3082,3.5
29991,208,2023,4.0
19515,125,135887,3.0
30990,217,548,3.0
31017,217,765,2.0
64680,414,56782,3.5
28460,198,2067,4.0
90655,590,1097,4.5
39218,273,587,3.0
72959,470,339,4.0
97998,606,4464,4.0
82636,525,374,2.5
4023,25,59315,4.0
44706,298,2858,4.0
54796,362,2571,4.5
89405,580,1208,3.5
90581,590,553,4.0
83661,534,2081,4.0
61821,409,3363,5.0
54672,361,1374,2.0
89831,582,91630,4.0
72420,468,1,4.0
46978,307,1513,1.5
12288,76,858,5.0
56494,374,1345,4.0
17573,111,53993,2.0
73438,474,1237,2.5
58481,381,46723,3.5
23123,158,27674,4.0
93897,599,4580,0.5
75587,477,1676,2.0
3883,23,6790,3.5
37180,249,93510,4.0
67850,438,3793,4.0
12834,82,2628,3.5
75851,477,6753,2.5
42845,288,3863,3.0
18402,117,262,3.0
40180,274,8861,2.0
565,6,7,4.0
41833,285,1219,4.5
75430,477,34,4.0
4833,29,68237,5.0
90168,586,72998,4.0
88593,572,1287,5.0
13418,86,1210,4.0
68960,448,2034,3.0
58241,381,2291,5.0
63355,414,3238,2.0
29754,202,3552,4.0
67428,436,471,3.0
86240,560,3452,4.0
75153,474,48516,4.0
5947,42,436,4.0
100506,610,86880,3.0
99827,610,4378,4.0
21346,140,2947,4.0
49306,318,6867,4.0
73745,474,2210,3.5
66333,427,5349,3.5
34651,232,59421,2.0
87710,565,509,4.0
18756,120,260,5.0
24395,169,1307,4.0
93189,599,1672,2.5
35561,239,52722,3.5
48068,312,1200,4.0
22551,153,89745,0.5
20478,135,1921,5.0
38031,260,2186,3.0
49632,318,79695,3.0
65277,418,89745,0.5
95787,600,25905,3.5
21942,143,56949,3.0
79301,492,9,5.0
56091,371,924,5.0
64226,414,6957,3.5
57320,380,3702,5.0
99960,610,6377,4.0
50690,328,588,3.5
19689,129,260,4.0
96270,603,785,3.0
89711,580,36517,4.0
17152,109,371,3.0
29204,200,32587,5.0
31996,219,48780,4.5
57645,380,32031,3.0
66770,430,6287,3.0
98374,606,36535,4.0
83629,534,1377,3.5
74791,474,7305,2.5
49582,318,71494,3.5
41787,284,357,4.0
99738,610,3617,3.5
684,6,279,3.0
88738,573,1221,3.0
21604,140,6870,3.5
59858,387,4571,2.5
20169,132,5816,3.0
89915,584,153,3.0
38562,265,1295,1.0
74489,474,5693,3.5
94799,599,85179,3.0
25135,177,2010,3.0
49984,322,318,4.0
29717,202,3147,4.0
33205,226,1704,4.0
56125,371,81834,4.0
95200,600,558,2.0
44472,297,150,3.0
31218,217,1945,3.0
15926,103,106766,3.5
39199,273,367,4.0
8625,59,105,4.0
25104,177,1653,3.0
19142,123,48780,4.0
16571,105,34072,4.0
96570,603,2003,1.0
73391,474,1135,2.0
66062,425,2640,2.5
33359,226,4262,4.5
21573,140,5995,3.0
37905,257,494,3.0
14780,93,1704,5.0
76120,479,2354,2.0
47573,307,40815,3.5
26797,182,4452,3.0
58784,382,73015,3.5
81701,517,2398,4.5
10715,68,2134,3.0
25854,178,4226,4.5
61160,400,293,5.0
70819,452,4014,5.0
31368,217,2716,4.0
36427,249,736,3.0
81144,514,1266,4.0
78784,489,2953,0.5
9001,62,73017,5.0
1212,10,73017,3.0
70515,448,168350,2.5
37656,254,33794,4.5
18344,116,6539,4.0
31153,217,1582,3.0
51999,338,187541,1.0
45278,298,84374,0.5
66615,428,5504,0.5
14123,91,3,3.0
40983,276,19,4.0
1095,9,4131,1.0
86555,560,115149,4.0
80274,505,4105,4.5
13882,89,98279,5.0
19924,132,39,3.0
90065,586,588,4.5
84303,540,2571,4.0
72577,469,1214,5.0
100692,610,112171,3.5
1160,10,7451,3.5
55107,365,104211,3.0
80981,511,95207,3.5
33979,232,1777,3.5
99795,610,4016,3.5
68304,441,8917,5.0
51786,334,55267,3.5
64182,414,6708,3.5
34341,232,8978,2.5
47655,307,54997,4.5
21468,140,4447,3.5
69487,448,5881,1.5
91146,590,27831,3.5
73631,474,1954,4.0
36135,246,69481,5.0
46336,305,57669,5.0
69650,448,27831,3.5
13435,86,3300,4.0
50481,326,593,4.5
85836,555,3708,3.0
20156,132,5299,3.0
87404,563,40815,3.5
88001,567,102800,2.5
95858,600,56775,0.5
29765,202,3685,4.0
98954,608,1753,4.0
77078,481,1614,2.0
82543,524,552,4.0
73545,474,1569,4.0
31541,219,172,2.5
85805,555,3574,1.0
42299,288,1214,3.0
33270,226,2617,3.5
42036,287,2692,2.5
19464,125,100882,4.5
64094,414,6222,3.0
37763,256,3825,4.0
53934,356,2572,4.0
100161,610,39801,3.5
88051,567,112421,4.5
44518,297,1407,1.0
14439,91,2542,4.5
17165,109,477,3.0
20054,132,2081,2.0
24154,167,3408,3.5
30285,212,1080,4.5
41476,282,377,3.5
41632,282,5900,3.5
26707,182,3947,2.5
4576,28,30749,4.0
68771,448,778,4.0
41679,282,52973,4.0
86105,559,725,3.0
98614,607,2762,5.0
4722,28,61248,2.0
47850,309,1207,3.0
55264,367,1565,4.0
86158,560,923,4.0
38034,260,2395,5.0
48094,312,1356,3.0
7032,47,104841,2.0
38619,265,2641,2.0
329,4,441,1.0
9628,64,2019,5.0
50624,327,150,4.5
7498,51,1235,5.0
33617,227,70286,5.0
25117,177,1923,1.0
7399,50,168492,3.5
91776,596,919,4.0
18594,119,6365,4.0
51939,337,494,5.0
85122,553,42,4.0
5607,40,292,3.0
68684,448,170,3.0
74142,474,3788,3.0
19977,132,617,2.5
100536,610,91485,3.0
209,1,3273,5.0
45482,299,1997,4.0
3271,21,1544,4.5
66540,428,3440,0.5
85279,554,2683,1.0
72012,463,2006,3.0
79054,489,58162,2.5
10532,68,1060,2.0
44239,294,2306,3.0
55186,366,3578,4.5
77061,480,52973,4.5
95887,601,2019,4.5
6212,42,3254,3.0
65092,416,327,4.5
92895,599,694,2.5
4102,27,1127,4.0
94621,599,53322,2.5
9340,63,7980,4.5
18526,118,1343,4.0
55244,367,1196,4.0
15732,103,3034,4.5
71939,462,88125,2.5
12043,74,1212,5.0
73168,474,277,2.0
67264,434,8665,4.0
83591,534,223,4.0
1868,18,1223,4.5
92322,597,1263,5.0
14677,91,8016,3.5
11441,68,62999,3.5
95821,600,37857,3.0
47361,307,5736,1.5
67507,437,296,5.0
40136,274,7376,3.5
6704,45,2504,4.0
85603,555,2262,3.0
64373,414,27822,3.0
61142,399,3114,4.0
64085,414,6187,3.0
90460,588,364,3.0
15588,103,317,4.0
694,6,303,3.0
22113,145,380,3.0
77583,483,3948,3.5
63308,414,3053,4.0
51672,334,553,3.5
83509,532,1304,3.0
22257,149,1371,1.0
56516,375,1923,4.5
67650,438,552,4.0
69165,448,3248,2.0
84193,537,80463,4.0
27703,187,6874,4.0
99036,608,2321,3.5
100218,610,48678,3.0
40794,275,2671,5.0
11292,68,46948,3.5
53969,356,3471,3.5
91347,592,353,4.0
36331,248,2115,4.0
54711,361,5459,4.0
91096,590,6934,2.0
85205,554,364,4.0
29048,200,2572,5.0
42722,288,3100,5.0
39080,270,141,3.0
61707,408,132046,2.5
26372,182,1676,4.5
44871,298,5618,4.0
27916,190,8961,4.0
63832,414,4990,2.5
44772,298,3984,3.0
17040,108,4144,4.0
43151,288,56174,2.5
97074,604,172,2.0
98094,606,5694,3.0
40954,275,5505,3.0
40597,275,298,2.0
97530,606,1081,4.5
34622,232,55995,2.5
68020,438,6155,4.0
45802,304,647,4.0
97522,606,994,5.0
38735,266,1215,3.0
29455,202,780,2.0
62694,414,1091,2.0
55918,369,1732,5.0
54816,362,6874,4.5
56414,373,292,3.0
68945,448,2000,4.0
61394,404,380,3.0
86695,561,1573,2.5
42678,288,2915,3.0
30020,209,3578,4.0
76281,480,349,3.0
72728,469,2202,5.0
386,4,1259,4.0
33927,232,589,4.0
50613,326,116797,4.5
80210,504,4306,4.5
41792,284,380,4.0
15185,98,7153,1.5
73489,474,1327,2.0
56911,380,204,3.0
76292,480,420,2.0
8118,57,593,5.0
69835,448,71823,2.5
90907,590,3082,3.0
54304,357,2081,5.0
50298,325,1610,4.0
46716,306,157312,3.5
24783,174,158,3.0
12076,74,3083,5.0
86008,559,161,3.0
11179,68,8665,3.5
37136,249,88744,4.5
5914,42,276,4.0
49608,318,76054,4.0
11528,68,81910,4.0
38165,261,8914,5.0
53010,349,587,3.0
82016,520,1198,5.0
68666,448,38,3.0
73551,474,1593,3.0
27050,182,8042,4.0
6780,45,3439,1.0
44891,298,5991,2.5
72154,464,60069,2.0
85693,555,2672,3.0
76095,479,1372,1.0
20047,132,1923,2.0
27657,187,4027,4.0
9399,63,88140,4.0
11219,68,30749,3.5
46707,306,140016,2.0
54290,357,1968,4.0
19937,132,207,2.5
35157,235,500,4.0
75320,475,86332,5.0
48671,314,592,3.0
43351,290,1964,4.0
52234,339,56782,5.0
41340,280,5025,2.5
33822,230,3578,3.0
20256,132,55269,2.0
27206,184,148978,4.0
61407,404,553,3.0
16226,105,296,5.0
27757,187,31658,4.0
71127,453,4306,5.0
96971,603,4029,3.0
83583,534,153,3.5
84821,551,1270,4.0
53251,352,2006,3.0
14746,93,434,5.0
13280,84,1124,5.0
66168,425,8798,3.0
59884,387,4915,2.0
59812,387,4036,3.0
94005,599,5198,3.5
47367,307,5883,1.5
56035,370,2115,4.0
4535,28,7841,4.5
87889,567,34048,1.0
43094,288,35836,4.5
78210,484,76251,4.0
64595,414,51080,4.0
58051,380,148671,4.0
68112,438,8371,3.0
1756,17,27773,4.0
97780,606,2467,4.0
94921,599,102735,0.5
94470,599,32898,3.0
96317,603,1036,4.0
100567,610,95858,4.0
22024,144,788,3.0
76772,480,5902,4.5
27007,182,6774,4.5
37030,249,72226,3.0
36948,249,58295,3.0
75199,474,66934,4.5
82335,522,46976,3.5
95328,600,1380,3.5
63690,414,4380,5.0
54165,357,509,3.5
15150,97,4963,5.0
38546,265,1097,3.0
23572,160,3257,2.0
82630,525,317,3.5
66433,428,1196,3.5
100171,610,42632,4.0
77256,483,235,2.0
37271,249,104841,5.0
97916,606,3641,4.5
25825,178,589,4.0
57730,380,48304,4.0
50044,322,2882,2.5
76621,480,3852,4.0
34263,232,7263,4.5
25103,177,1644,2.5
66226,426,4226,2.0
55401,368,22,3.0
46728,306,168418,3.5
95601,600,3753,1.0
81641,517,1304,2.0
37696,255,1663,5.0
61451,405,1391,3.5
56361,372,1610,4.0
49950,321,364,4.0
85053,552,3148,4.0
5206,34,2006,4.5
83161,526,106916,4.0
17790,111,128099,4.5
69110,448,2883,3.0
99403,608,6934,5.0
916,7,2353,3.5
16911,105,170777,5.0
59155,385,1377,3.0
88263,570,454,3.5
66720,430,34,3.0
23039,156,5013,4.5
31285,217,2306,2.0
62502,414,474,4.0
84739,548,1477,4.0
11136,68,7010,3.5
86649,561,1196,5.0
7973,55,2393,0.5
84932,552,19,3.5
33697,229,329,4.0
12419,78,318,4.5
4019,25,4993,5.0
58830,382,114713,3.5
24188,167,5991,3.5
88027,567,108190,0.5
62576,414,671,4.0
27588,187,1199,5.0
80992,511,115713,4.5
17158,109,432,3.0
91702,594,7169,5.0
83551,533,3727,5.0
40891,275,4116,5.0
6806,45,4034,4.0
57813,380,65133,4.0
35518,239,8360,4.0
49047,318,913,3.5
44358,294,3401,1.0
57275,380,3262,4.0
95704,600,5617,4.0
16450,105,6016,5.0
23671,161,1019,3.0
39159,272,50872,3.5
43744,292,6539,4.0
66134,425,6300,4.0
20946,139,5903,2.0
52635,344,7099,4.5
60848,393,4148,3.5
4001,24,96079,3.5
53811,355,367,3.0
42865,288,3980,4.0
3770,22,66097,2.0
53836,356,62,4.5
1502,15,5952,3.5
38985,268,2130,3.0
63027,414,2126,3.0
23244,160,126,1.0
50016,322,1517,4.0
81007,512,151,5.0
36943,249,57669,4.0
14021,89,149406,4.0
100273,610,55118,4.0
11036,68,5010,4.0
11936,73,79592,4.5
26016,181,230,3.0
11109,68,6539,5.0
93007,599,1114,3.0
75147,474,47950,3.5
48624,314,236,3.0
29669,202,2752,2.0
86348,560,8361,2.5
93978,599,5025,1.5
79915,500,231,1.0
40077,274,6711,3.0
2837,19,3017,2.0
85677,555,2531,5.0
68754,448,599,5.0
76860,480,8366,4.0
52672,345,1214,5.0
22331,151,747,4.0
50934,329,1201,2.0
14318,91,1278,4.5
77066,481,1438,2.0
4695,28,57640,4.0
93081,599,1299,3.0
89314,579,3623,4.0
5241,34,5146,3.0
61480,405,4226,4.5
11545,68,87430,3.5
12500,79,1345,3.0
42718,288,3082,1.5
7338,50,104841,1.5
72932,470,39,3.0
43284,290,1193,5.0
39574,274,2053,1.5
100215,610,48385,4.5
4482,28,5682,2.5
51616,332,85414,4.0
93913,599,4641,3.0
38897,267,3994,3.0
71437,460,169,1.0
37251,249,102716,3.5
10073,66,1222,4.5
47993,311,589,3.0
74716,474,7019,3.5
78947,489,6793,0.5
49752,318,104243,3.0
6610,45,1371,3.0
95531,600,2846,3.5
40002,274,5667,3.5
77442,483,2053,1.0
27115,183,3247,4.0
61918,410,2112,4.0
84153,536,454,4.0
84258,539,1801,4.0
96202,603,412,5.0
82966,525,54881,3.5
99949,610,6250,3.0
96682,603,2539,4.0
92587,597,2991,5.0
92747,599,316,3.0
15120,97,593,5.0
78414,488,1704,4.0
9475,64,355,2.5
42676,288,2902,2.0
1074,9,187,3.0
65139,417,296,5.0
14260,91,908,3.0
92894,599,688,1.5
92158,596,188301,4.0
26855,182,4995,4.0
54079,356,46976,4.5
33545,226,56174,4.0
98210,606,7036,2.5
14635,91,6327,3.5
65532,420,5902,4.0
19522,125,141408,4.0
53171,351,85342,3.5
9386,63,74458,4.0
42321,288,1265,4.5
57395,380,4744,4.0
2580,19,1679,2.0
94295,599,8042,2.5
12598,80,6754,5.0
6083,42,1894,4.0
52134,339,4995,5.0
41616,282,4855,4.0
56888,380,34,4.0
4311,28,1580,3.0
95607,600,3825,1.0
74723,474,7050,3.5
38773,266,1772,1.0
66101,425,4011,4.0
86038,559,339,4.0
5899,42,173,2.0
10846,68,3082,3.5
31568,219,441,2.0
79409,492,1407,5.0
840,6,783,5.0
9834,64,5782,4.5
94339,599,8905,2.5
40409,274,54881,3.5
61562,407,4993,5.0
38736,266,1220,5.0
26548,182,2918,4.5
90716,590,1345,3.5
77870,483,88129,4.0
74877,474,8228,4.0
12975,83,1204,3.0
36860,249,45666,3.0
48926,317,69757,3.0
45439,298,127108,2.0
765,6,468,4.0
17824,111,149354,4.0
92000,596,54001,3.5
44111,294,1215,4.0
91682,594,6659,2.0
53024,350,112,3.0
79390,492,886,5.0
40138,274,7438,5.0
98687,608,95,2.0
2620,19,1917,2.0
93882,599,4508,3.0
92779,599,373,3.0
53863,356,553,4.5
39477,274,1429,3.5
59372,387,1059,3.0
35794,242,225,4.0
82824,525,4992,2.0
17682,111,85780,4.0
45708,303,2640,5.0
62451,414,352,2.0
20125,132,4226,4.0
15831,103,48516,4.5
83768,534,8368,3.5
74921,474,8575,3.0
38314,263,1722,3.0
47482,307,7845,1.0
78287,486,457,5.0
13908,89,108949,3.5
33957,232,1198,4.5
88743,573,1276,4.0
8080,57,364,4.0
44458,296,160848,4.5
69035,448,2412,2.0
98368,606,33679,3.5
49819,318,137337,4.0
91694,594,7031,4.0
98885,608,1288,2.0
19116,122,134170,4.0
20601,135,4351,3.0
69778,448,61123,2.0
20344,135,141,4.0
60313,389,736,5.0
90068,586,786,4.0
1359,13,1198,5.0
78467,488,8368,5.0
31533,219,50,5.0
26148,182,260,3.5
46874,307,904,4.0
82799,525,4248,3.5
34346,232,27674,3.0
89493,580,2571,5.0
1509,15,7438,3.0
56221,372,592,3.0
48458,313,2641,3.0
12780,82,1092,2.5
93898,599,4585,2.5
46710,306,148956,2.5
67381,436,274,3.0
61365,404,165,3.0
27939,191,72,4.0
77779,483,51662,4.0
45167,298,61323,3.0
65226,418,1270,4.5
73374,474,1082,3.5
72499,469,551,4.0
27610,187,1617,4.0
97186,605,1269,3.5
29318,201,1321,3.0
62543,414,555,5.0
79305,492,36,4.0
15700,103,2194,5.0
59949,387,5980,3.0
85820,555,3678,5.0
12002,73,122892,5.0
69868,448,78467,2.0
14367,91,1747,3.0
77214,482,27706,2.0
23341,160,1092,3.0
75787,477,4980,3.0
36382,249,70,4.0
2108,18,57528,2.5
12501,79,1374,4.0
10778,68,2581,3.5
73309,474,928,5.0
81678,517,2052,0.5
69180,448,3284,3.0
55184,366,2028,4.0
11351,68,53996,5.0
96194,603,360,1.0
78561,489,594,3.5
64591,414,50804,3.0
99318,608,5293,4.5
93851,599,4359,1.5
636,6,186,3.0
74519,474,5956,3.5
16630,105,55765,3.5
22666,155,2724,4.0
4512,28,6874,4.0
92516,597,2502,4.0
66729,430,1371,2.0
32813,222,95949,3.5
82896,525,8622,3.5
62403,414,247,4.0
32305,221,923,4.5
13866,89,93326,2.0
72322,466,6378,3.5
2963,19,3763,3.0
87483,563,91104,1.5
75312,475,70286,5.0
22076,144,4326,3.5
70051,448,95207,2.0
75117,474,44511,3.5
79803,497,608,4.5
68752,448,596,4.0
34743,232,73515,3.5
61256,401,81564,4.5
54273,357,1584,3.0
37297,249,109487,5.0
67996,438,5792,4.0
45371,298,103141,3.0
83602,534,480,4.5
51248,331,6281,3.0
44674,298,2321,0.5
33257,226,2398,2.5
33439,226,6539,4.5
93097,599,1366,2.5
60184,387,39446,3.0
56768,377,8138,4.0
91952,596,7438,3.5
54149,357,300,3.0
50903,328,94864,2.0
94400,599,26792,1.5
69687,448,41569,4.0
432,4,2204,5.0
5167,33,2324,3.0
89520,580,3089,0.5
94687,599,62970,1.5
99452,608,8810,5.0
34600,232,53953,3.5
41420,280,78772,4.0
78233,485,253,1.0
43032,288,7324,3.0
37,1,648,3.0
32544,221,8014,4.0
57920,380,94985,4.0
55355,367,3884,1.0
20372,135,485,5.0
15261,99,225,5.0
91035,590,4974,0.5
37361,249,135567,3.0
66249,426,8368,5.0
559,5,608,3.0
52137,339,5445,5.0
37089,249,82461,3.5
78627,489,1214,4.0
12612,80,8950,5.0
61305,402,593,5.0
93752,599,3889,2.5
71667,462,1674,3.0
25457,177,8860,3.0
39770,274,3361,3.0
13092,84,55,4.0
57911,380,91974,4.0
20684,136,333,5.0
43205,290,230,3.0
90552,590,339,3.0
61824,409,3468,4.0
61509,405,33004,3.5
18890,122,1562,3.0
24714,171,1270,5.0
84500,542,8360,4.5
24815,174,420,2.0
78553,489,552,3.0
79415,492,1485,5.0
3747,22,48780,4.0
11600,68,116797,3.5
1597,16,1188,2.5
94890,599,96610,3.5
62537,414,543,4.0
20874,138,1805,0.5
80618,509,34520,2.0
14080,90,116,5.0
24312,168,44555,5.0
9372,63,54272,4.0
100306,610,58103,3.0
22391,152,27773,4.5
4302,28,1356,3.5
35774,241,112290,4.5
22694,156,50,4.0
10973,68,4148,2.0
13285,84,1171,3.0
81060,513,593,4.0
28439,198,1645,5.0
49777,318,114678,4.0
7523,51,1639,5.0
38598,265,2289,3.0
99628,610,1247,5.0
15167,98,1219,5.0
50893,328,80463,1.0
1559,15,122924,1.0
13313,84,1227,3.0
79064,489,60684,4.0
25017,177,1027,3.0
84853,551,5952,2.0
48002,311,2174,0.5
7928,53,2686,5.0
67643,438,494,4.0
19642,127,3101,1.0
85001,552,2289,4.0
77947,483,111362,4.0
46940,307,1307,3.5
10447,68,440,3.0
78097,484,3911,4.0
15863,103,68954,3.5
42029,287,2392,0.5
79472,493,3996,5.0
7939,54,161,3.0
16105,104,5299,4.0
47176,307,3275,3.5
46300,305,51540,4.0
32535,221,7090,3.5
19797,129,8665,4.0
56921,380,313,3.0
90434,588,147,3.0
71035,453,3160,2.0
17290,111,1036,2.0
24142,167,2762,3.0
760,6,455,3.0
85038,552,2953,0.5
45382,298,104283,3.5
91309,592,95,3.0
53450,352,103253,3.0
82600,524,1272,4.0
43013,288,6936,4.0
82215,522,260,5.0
30177,210,180031,4.0
77271,483,355,2.0
45798,304,593,4.0
67321,435,524,4.0
63155,414,2485,3.0
69918,448,83613,1.5
87238,562,5618,4.0
55006,365,46335,2.5
95353,600,1644,2.0
9476,64,356,4.0
70429,448,143255,1.5
58706,382,8907,3.5
59056,385,593,3.0
22117,145,592,3.0
78182,484,44840,4.0
80857,510,497,1.5
61358,404,47,3.0
46193,305,5989,5.0
57893,380,87430,2.0
42503,288,2115,3.5
57138,380,2006,4.0
47780,308,6377,4.0
29480,202,1125,4.0
22211,148,116797,4.5
52726,346,319,2.5
80770,509,91500,3.5
82790,525,4016,4.0
72943,470,165,3.0
87228,562,4823,5.0
45312,298,88810,2.5
83637,534,1580,4.0
40081,274,6755,3.5
68184,438,34405,4.0
68122,438,8644,4.0
64610,414,52281,3.5
25287,177,3997,0.5
29381,202,10,4.0
55728,368,2792,2.0
19544,125,152284,3.5
47096,307,2500,1.5
11009,68,4677,3.5
35950,245,581,3.0
96901,603,3481,1.0
11672,70,508,4.5
51529,332,5226,2.5
64860,414,95309,4.0
69754,448,56174,3.0
52204,339,45722,3.0
64555,414,48142,3.5
9795,64,4734,2.0
54544,358,87028,2.0
30697,215,4993,4.0
31075,217,1129,3.0
78315,487,3751,2.5
61521,405,55442,3.5
60653,391,2686,5.0
74907,474,8464,4.0
20140,132,4848,4.5
55833,368,3763,3.0
72914,469,3834,3.0
98833,608,919,2.5
1754,17,7153,4.5
148,1,2338,2.0
58418,381,8865,2.5
43306,290,1262,5.0
53260,352,2340,4.5
95504,600,2690,4.0
81081,513,7153,3.5
34381,232,32029,3.0
5829,41,79132,0.5
69306,448,4158,0.5
28343,198,25,4.0
98957,608,1760,0.5
2015,18,6870,4.0
5192,34,318,4.0
99702,610,2985,5.0
96291,603,912,5.0
33371,226,4544,4.0
38097,260,6502,4.5
58905,384,968,3.0
11173,68,8533,3.0
865,6,1004,4.0
12755,82,364,3.5
23396,160,1488,1.0
49395,318,33615,3.0
94391,599,26700,2.0
62222,412,2720,2.0
4477,28,5502,3.0
57450,380,5478,4.0
55954,369,3949,3.0
98468,606,69224,4.0
16865,105,134326,4.5
43988,294,278,1.0
4507,28,6796,2.0
70880,453,466,5.0
87122,562,1258,4.0
64947,414,159717,4.0
56095,371,1274,5.0
65888,425,34,3.5
69996,448,91128,3.0
45565,301,1097,4.0
17157,109,422,3.0
95211,600,608,4.0
69409,448,4941,5.0
65715,422,4916,4.0
12638,80,53322,4.0
63295,414,3008,4.0
60180,387,39292,3.5
24544,169,6188,4.5
60194,387,43904,2.0
26754,182,4157,4.5
86713,561,1982,4.0
7436,51,236,5.0
91786,596,1197,3.5
71494,460,44199,4.5
79646,495,34150,3.0
34568,232,51082,2.0
364,4,1073,4.0
14648,91,6678,3.5
15082,96,1587,2.0
58601,382,1204,5.0
55381,367,4308,4.0
71574,462,508,2.5
55654,368,2122,2.0
73757,474,2262,2.0
99912,610,5476,2.0
79431,493,1172,1.0
2801,19,2762,4.0
58182,381,1282,4.0
91908,596,4963,3.5
70641,451,1356,3.0
56893,380,60,4.0
12856,82,3861,2.5
99622,610,1227,4.0
24853,175,32289,5.0
1245,10,106696,4.5
22745,156,848,4.0
86457,560,56757,3.0
13746,89,45517,1.0
30615,214,780,3.0
36821,249,34048,3.5
38699,266,480,4.0
68775,448,802,3.0
61756,409,1259,4.0
81686,517,2083,2.5
92290,597,1194,4.0
14728,93,150,5.0
83694,534,2993,3.5
6475,44,1552,4.0
11319,68,50068,3.0
91763,596,508,3.5
22228,149,405,1.0
69930,448,85025,2.0
87793,567,50,1.0
47734,308,410,4.0
98845,608,1049,3.5
88731,573,1196,5.0
86310,560,5881,3.5
86268,560,4232,2.5
69103,448,2806,3.5
7689,51,4291,2.0
32872,223,2396,4.0
21534,140,5349,3.5
97447,606,506,4.0
76853,480,7454,3.0
38262,263,509,4.0
39851,274,3991,2.0
17357,111,3210,2.0
58420,381,8910,2.5
37067,249,79224,3.5
90815,590,2273,3.0
38640,265,3255,4.0
37606,254,2959,5.0
89297,579,2599,5.0
19420,125,84772,3.0
1789,18,208,3.0
48356,313,1387,3.0
63294,414,3006,4.0
13739,89,42013,3.0
79198,490,64622,3.5
55872,369,260,3.5
39963,274,5110,4.0
25651,177,68135,3.0
40232,274,31420,4.0
51977,338,1221,5.0
9230,63,1291,4.0
47829,309,904,4.0
65546,420,7147,4.0
10839,68,3005,4.0
38636,265,3156,2.0
74391,474,5033,2.0
83346,528,778,4.0
1403,14,296,3.0
44225,294,2167,3.0
49932,321,208,3.0
1695,17,1090,4.5
31958,219,37386,1.5
61264,401,134853,4.0
76121,479,2362,4.0
91323,592,185,3.0
62175,412,1252,5.0
94868,599,95145,3.5
2431,19,829,2.0
74051,474,3364,3.5
